id,seed,daily_ch4_base,ch4_straw_multiplier,leftover_straw_decrease_coefficient,labor_land_prep_hours_manual,labor_pest_management_hours,labor_sowing_manual_hours,labor_fertilizer_manual_hours,labor_spray_manual_hours,daily_labor_water_awd,daily_labor_water_cf,labor_cost_per_hour,pumping_cost_per_mm,fertilizer_unit_price,pesticide_unit_cost,straw_market_price,muddy_harvest_logistics_factor,grain_quality_discount_factor,fungicide_surcharge_factor,error_methane,error_labor,error_income,fitness
672,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,21.0,0.045,1.1,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
673,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,0.4,2.4,0.15,1.55,6.0,0.005,1.75,0.84,1.1,0.10743842850858494,0.477565571683221,0.7137453483458898,1.2987493485376957
674,6.937931311661824E17,3.0,1.2,0.89,15.0,31.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,21.0,0.005,1.55,0.84,1.1,0.10743842850858494,0.0900931584755071,0.12149185468809132,0.3190234416721833
675,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,1.7,0.15,1.55,21.0,0.005,1.75,0.84,1.1,0.10743842850858494,0.029378872761221586,0.44171843523153553,0.578535736501342
676,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.84,1.8,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
677,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,0.8,21.0,0.005,1.55,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
678,6.937931311661824E17,3.0,1.2,0.94,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.84,1.1,3.1084693233656244,0.029378872761221586,0.14078531550374773,3.2786335116305936
679,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.2,0.15,1.55,21.0,0.005,1.15,0.84,1.1,0.10743842850858494,0.029378872761221586,0.21126696190086836,0.34808426317067487
680,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.9,1.55,21.0,0.005,1.15,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
681,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,0.75,6.0,0.005,1.75,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
682,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,21.0,0.005,1.15,0.84,1.55,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
683,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,21.0,0.005,1.15,0.84,1.55,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
684,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,21.0,0.005,1.1,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
685,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,6.0,0.005,1.55,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
686,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,1.15,1.55,21.0,0.005,1.15,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
687,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,21.0,0.035,1.15,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
688,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.3,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
689,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,21.0,0.005,1.15,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
690,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,21.0,0.005,1.85,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
691,6.937931311661824E17,3.0,1.2,0.83,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,21.0,0.005,1.1,0.84,1.1,0.47424176402177715,0.029378872761221586,0.14078531550374773,0.6444059522867465
692,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,27.0,0.005,1.75,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
693,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.0,6.0,0.005,1.75,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
694,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.84,1.1,0.09784281633553228,0.029378872761221586,0.14078531550374773,0.2680070046005016
695,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,21.0,0.005,1.4,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
696,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.84,1.1,0.09784281633553228,0.029378872761221586,0.14078531550374773,0.2680070046005016
697,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,21.0,0.005,1.1,0.84,1.1,0.09784281633553228,0.029378872761221586,0.14078531550374773,0.2680070046005016
698,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,21.0,0.005,1.1,0.84,1.1,0.09784281633553228,0.029378872761221586,0.14078531550374773,0.2680070046005016
699,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.84,1.1,0.09784281633553228,0.029378872761221586,0.14078531550374773,0.2680070046005016
700,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.10743842850858494,0.029378872761221586,0.12840050428055294,0.26521780555035945
701,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,8.5,3.0,1.4,1.8,2.4,0.15,1.55,21.0,0.005,1.15,0.84,1.1,0.10743842850858494,0.21390268228503076,0.32841497402658865,0.6497560848202044
702,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.84,1.1,0.09784281633553228,0.029378872761221586,0.14078531550374773,0.2680070046005016
703,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,8.5,3.0,2.6,1.8,2.4,0.15,1.55,21.0,0.005,1.1,0.84,1.1,0.09784281633553228,0.21390268228503076,0.32841497402658865,0.6401604726471517
704,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,24.0,0.005,1.75,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
705,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,21.0,0.005,1.15,0.84,1.1,0.09784281633553228,0.029378872761221586,0.14078531550374773,0.2680070046005016
706,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.15,0.84,1.1,0.09784281633553228,0.029378872761221586,0.14078531550374773,0.2680070046005016
707,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
708,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
709,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
710,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.9,2.4,0.45,1.55,6.0,0.005,1.75,0.84,1.1,0.09784281633553228,0.06558919022154157,0.12243981392071482,0.2858718204777887
711,6.937931311661824E17,3.4,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,21.0,0.005,1.1,0.84,1.1,0.16747661436027672,0.029378872761221586,0.14078531550374773,0.33764080262524604
712,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
713,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,21.0,0.005,1.1,0.84,1.1,0.09784281633553228,0.029378872761221586,0.14078531550374773,0.2680070046005016
714,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
715,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.45,1.55,21.0,0.005,1.1,0.84,1.1,0.10743842850858494,0.029378872761221586,0.14078531550374773,0.27760261677355424
716,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.81,1.1,0.10743842850858494,0.029378872761221586,0.12840050428055294,0.26521780555035945
717,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,6.0,0.005,1.7,0.81,1.1,0.10743842850858494,0.029378872761221586,0.12840050428055294,0.26521780555035945
718,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.5,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
719,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,14.5,2.6,1.8,2.4,0.15,1.55,21.0,0.005,1.1,0.84,1.1,0.09784281633553228,0.4907247368644391,0.5040714003809004,1.0926389535808718
720,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.81,1.5,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
721,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,21.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
722,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,21.0,0.005,1.75,0.81,1.1,0.10743842850858494,0.029378872761221586,0.12840050428055294,0.26521780555035945
723,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.5,0.10743842850858494,0.029378872761221586,0.12840050428055294,0.26521780555035945
724,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
725,6.937931311661824E17,3.0,1.2,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.81,1.1,0.10743842850858494,0.029378872761221586,0.12840050428055294,0.26521780555035945
726,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,21.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
727,6.937931311661824E17,3.0,1.3,0.82,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.4874535464836281,0.029378872761221586,0.12840050428055294,0.6452329235254026
728,6.937931311661824E17,3.0,1.3,0.89,15.0,39.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.11866458704693587,0.16828686895657705,0.3847942723390452
729,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,24.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
730,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
731,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.5,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
732,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.72,1.1,0.09784281633553228,0.029378872761221586,0.2553939200580135,0.38261560915476733
733,6.937931311661824E17,3.0,1.3,0.89,15.0,27.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.5,0.09784281633553228,0.07580744418979302,0.13998738380133793,0.3136376443266632
734,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,15.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
735,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
736,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
737,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
738,6.937931311661824E17,3.0,1.3,0.91,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.610437537863578,0.029378872761221586,0.12840050428055294,0.7682169149053526
739,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,1.4,0.45,1.55,24.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.5224813505179213,0.6386115656146607
740,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,7.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.03652172990407852,0.12859185342490093,0.26295639966451173
741,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
742,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
743,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.5,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
744,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,5.5,3.0,1.4,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.12164077752312567,0.22577195001352393,0.4341640698721674
745,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.89,1.5,0.09784281633553228,0.029378872761221586,0.21710071505080727,0.3443224041475611
746,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
747,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,3.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.06013284101518954,0.1488870069927801,0.30686266434350196
748,6.937931311661824E17,3.0,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.029378872761221586,0.12840050428055294,0.2556221933773068
749,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
750,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,24.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
751,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
752,6.937931311661824E17,3.0,1.3,0.89,46.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.81,1.1,0.09784281633553228,0.1400931584755071,0.18651999716204762,0.42445597197308704
753,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.045,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
754,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.75,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
755,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.0,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
756,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,5.0,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.10626379339614138,0.20393877522490847,0.3969539109565676
757,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
758,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
759,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,24.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
760,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,2.0,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.10179950768186054,0.15253676978671238,0.34108761980409064
761,6.937931311661824E17,2.9,1.3,0.84,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,24.0,0.005,1.75,0.81,1.1,0.4596556688793099,0.029378872761221586,0.12840050428055294,0.6174350459210844
762,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,24.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
763,6.937931311661824E17,2.9,1.3,0.84,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.81,1.1,0.4596556688793099,0.029378872761221586,0.12840050428055294,0.6174350459210844
764,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,24.0,0.045,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
765,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.2,1.55,24.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
766,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,11.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
767,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,24.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
768,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
769,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
770,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.95,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
771,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.9,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
772,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,10.0,3.0,2.6,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.260033634665983,0.44813698211023056,0.7949219591117314
773,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,24.0,0.005,1.75,0.81,1.55,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
774,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.45,1.55,24.0,0.005,1.15,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
775,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
776,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.45,1.55,6.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
777,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,24.0,0.005,1.75,0.81,1.5,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
778,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.45,1.55,24.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
779,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,2.5,24.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
780,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.4,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.11546239708004598,0.22617335975225278,0.4283870991678165
781,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.4,1.55,6.0,0.01,1.75,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
782,6.937931311661824E17,2.9,1.3,0.89,43.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.4,1.55,24.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.1293788727612216,0.17714256026078226,0.3932727753575216
783,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,10.5,2.6,1.8,2.4,0.4,1.55,6.0,0.005,1.75,0.81,1.1,0.08675134233551775,0.3302566102198408,0.3819656622453495,0.798973614800708
784,6.937931311661824E17,2.9,1.1,0.89,15.0,14.0,5.5,2.5,3.0,1.4,1.8,2.4,0.15,1.55,6.0,0.005,1.75,0.81,1.1,0.1307292626403585,0.029378872761221586,0.12840050428055294,0.28850863968213303
785,6.937931311661824E17,2.9,1.3,0.89,15.0,14.0,5.5,2.5,3.0,2.6,1.8,2.4,0.15,1.55,24.0,0.005,1.3,0.81,1.1,0.08675134233551775,0.029378872761221586,0.12840050428055294,0.24453071937729226
